subject_id,date,detector,bin_start_s,frac_dark
P52,2024-09-27,6,940.0,0.0
P52,2024-09-27,6,945.0,0.0
P52,2024-09-27,6,950.0,0.0
P52,2024-09-27,6,955.0,0.0
P52,2024-09-27,6,960.0,0.0
P52,2024-09-27,6,965.0,0.0
P52,2024-09-27,6,970.0,0.0
P52,2024-09-27,6,975.0,0.0
P52,2024-09-27,6,980.0,0.0
P52,2024-09-27,6,985.0,0.0
P52,2024-09-27,6,990.0,0.0
P52,2024-09-27,6,995.0,0.0
P52,2024-09-27,6,1000.0,0.0
P52,2024-09-27,6,1005.0,0.0
P52,2024-09-27,6,1010.0,0.0
P52,2024-09-27,6,1015.0,0.0
P52,2024-09-27,6,1020.0,0.0
P52,2024-09-27,6,1025.0,0.0
P52,2024-09-27,6,1030.0,0.0
P52,2024-09-27,6,1035.0,0.0
P52,2024-09-27,6,1040.0,0.0
P52,2024-09-27,6,1045.0,0.0
P52,2024-09-27,6,1050.0,0.0
P52,2024-09-27,6,1055.0,0.0
P52,2024-09-27,6,1060.0,0.0
P52,2024-09-27,6,1065.0,0.0
P52,2024-09-27,6,1070.0,0.0
P52,2024-09-27,6,1075.0,0.0
P52,2024-09-27,6,1080.0,0.0
P52,2024-09-27,6,1085.0,0.0
P52,2024-09-27,6,1090.0,0.0
P52,2024-09-27,6,1095.0,0.0
P52,2024-09-27,6,1100.0,0.0
P52,2024-09-27,6,1105.0,0.0
P52,2024-09-27,6,1110.0,0.0
P52,2024-09-27,6,1115.0,0.0
P52,2024-09-27,6,1120.0,0.0
P52,2024-09-27,6,1125.0,0.0
P52,2024-09-27,6,1130.0,0.0
P52,2024-09-27,6,1135.0,0.0
P52,2024-09-27,6,1140.0,0.0
P52,2024-09-27,6,1145.0,0.0
P52,2024-09-27,6,1150.0,0.0
P52,2024-09-27,6,1155.0,0.0
P52,2024-09-27,6,1160.0,0.0
P52,2024-09-27,6,1165.0,0.0
P52,2024-09-27,6,1170.0,0.0
P52,2024-09-27,6,1175.0,0.0
P52,2024-09-27,6,1180.0,0.0
P52,2024-09-27,6,1185.0,0.0
P52,2024-09-27,6,1190.0,0.0
P52,2024-09-27,6,1195.0,0.0
P52,2024-09-27,6,1200.0,0.0
P52,2024-09-27,6,1205.0,0.0
P52,2024-09-27,6,1210.0,0.0
P52,2024-09-27,6,1215.0,0.0
P52,2024-09-27,6,1220.0,0.0
P52,2024-09-27,6,1225.0,0.0
P52,2024-09-27,6,1230.0,0.0
P52,2024-09-27,7,0.0,0.0
P52,2024-09-27,7,5.0,0.0
P52,2024-09-27,7,10.0,0.0
P52,2024-09-27,7,15.0,0.0
P52,2024-09-27,7,20.0,0.0
P52,2024-09-27,7,25.0,0.0
P52,2024-09-27,7,30.0,0.0
P52,2024-09-27,7,35.0,0.0
P52,2024-09-27,7,40.0,0.0
P52,2024-09-27,7,45.0,0.0
P52,2024-09-27,7,50.0,0.0
P52,2024-09-27,7,55.0,0.0
P52,2024-09-27,7,60.0,0.0
P52,2024-09-27,7,65.0,0.0
P52,2024-09-27,7,70.0,0.0
P52,2024-09-27,7,75.0,0.0
P52,2024-09-27,7,80.0,0.0
P52,2024-09-27,7,85.0,0.0
P52,2024-09-27,7,90.0,0.0
P52,2024-09-27,7,95.0,0.0
P52,2024-09-27,7,100.0,0.0
P52,2024-09-27,7,105.0,0.0
P52,2024-09-27,7,110.0,0.0
P52,2024-09-27,7,115.0,0.0
P52,2024-09-27,7,120.0,0.0
P52,2024-09-27,7,125.0,0.0
P52,2024-09-27,7,130.0,0.0
P52,2024-09-27,7,135.0,0.0
P52,2024-09-27,7,140.0,0.0
P52,2024-09-27,7,145.0,0.0
P52,2024-09-27,7,150.0,0.0
P52,2024-09-27,7,155.0,0.0
P52,2024-09-27,7,160.0,0.0
P52,2024-09-27,7,165.0,0.0
P52,2024-09-27,7,170.0,0.0
P52,2024-09-27,7,175.0,0.0
P52,2024-09-27,7,180.0,0.0
P52,2024-09-27,7,185.0,0.0
P52,2024-09-27,7,190.0,0.0
P52,2024-09-27,7,195.0,0.0
P52,2024-09-27,7,200.0,0.0
P52,2024-09-27,7,205.0,0.0
P52,2024-09-27,7,210.0,0.0
P52,2024-09-27,7,215.0,0.0
P52,2024-09-27,7,220.0,0.0
P52,2024-09-27,7,225.0,0.0
P52,2024-09-27,7,230.0,0.0
P52,2024-09-27,7,235.0,0.0
P52,2024-09-27,7,240.0,0.0
P52,2024-09-27,7,245.0,0.0
P52,2024-09-27,7,250.0,0.0
P52,2024-09-27,7,255.0,0.0
P52,2024-09-27,7,260.0,0.0
P52,2024-09-27,7,265.0,0.0
P52,2024-09-27,7,270.0,0.0
P52,2024-09-27,7,275.0,0.0
P52,2024-09-27,7,280.0,0.0
P52,2024-09-27,7,285.0,0.0
P52,2024-09-27,7,290.0,0.0
P52,2024-09-27,7,295.0,0.0
P52,2024-09-27,7,300.0,0.0
P52,2024-09-27,7,305.0,0.0
P52,2024-09-27,7,310.0,0.0
P52,2024-09-27,7,315.0,0.0
P52,2024-09-27,7,320.0,0.0
P52,2024-09-27,7,325.0,0.0
P52,2024-09-27,7,330.0,0.0
P52,2024-09-27,7,335.0,0.0
P52,2024-09-27,7,340.0,0.0
P52,2024-09-27,7,345.0,0.0
P52,2024-09-27,7,350.0,0.0
P52,2024-09-27,7,355.0,0.0
P52,2024-09-27,7,360.0,0.0
P52,2024-09-27,7,365.0,0.0
P52,2024-09-27,7,370.0,0.0
P52,2024-09-27,7,375.0,0.0
P52,2024-09-27,7,380.0,0.0
P52,2024-09-27,7,385.0,0.0
P52,2024-09-27,7,390.0,0.0
P52,2024-09-27,7,395.0,0.0
P52,2024-09-27,7,400.0,0.0
P52,2024-09-27,7,405.0,0.0
P52,2024-09-27,7,410.0,0.0
P52,2024-09-27,7,415.0,0.0
P52,2024-09-27,7,420.0,0.0
P52,2024-09-27,7,425.0,0.0
P52,2024-09-27,7,430.0,0.0
P52,2024-09-27,7,435.0,0.0
P52,2024-09-27,7,440.0,0.0
P52,2024-09-27,7,445.0,0.0
P52,2024-09-27,7,450.0,0.0
P52,2024-09-27,7,455.0,0.0
P52,2024-09-27,7,460.0,0.0
P52,2024-09-27,7,465.0,0.0
P52,2024-09-27,7,470.0,0.0
P52,2024-09-27,7,475.0,0.0
P52,2024-09-27,7,480.0,0.0
P52,2024-09-27,7,485.0,0.0
P52,2024-09-27,7,490.0,0.0
P52,2024-09-27,7,495.0,0.0
P52,2024-09-27,7,500.0,0.0
P52,2024-09-27,7,505.0,0.0
P52,2024-09-27,7,510.0,0.0
P52,2024-09-27,7,515.0,0.0
P52,2024-09-27,7,520.0,0.0
P52,2024-09-27,7,525.0,0.0
P52,2024-09-27,7,530.0,0.0
P52,2024-09-27,7,535.0,0.0
P52,2024-09-27,7,540.0,0.0
P52,2024-09-27,7,545.0,0.0
P52,2024-09-27,7,550.0,0.0
P52,2024-09-27,7,555.0,0.0
P52,2024-09-27,7,560.0,0.0
P52,2024-09-27,7,565.0,0.0
P52,2024-09-27,7,570.0,0.0
P52,2024-09-27,7,575.0,0.0
P52,2024-09-27,7,580.0,0.0
P52,2024-09-27,7,585.0,0.0
P52,2024-09-27,7,590.0,0.0
P52,2024-09-27,7,595.0,0.0
P52,2024-09-27,7,600.0,0.0
P52,2024-09-27,7,605.0,0.0
P52,2024-09-27,7,610.0,0.0
P52,2024-09-27,7,615.0,0.0
P52,2024-09-27,7,620.0,0.0
P52,2024-09-27,7,625.0,0.0
P52,2024-09-27,7,630.0,0.0
P52,2024-09-27,7,635.0,0.0
P52,2024-09-27,7,640.0,0.0
P52,2024-09-27,7,645.0,0.0
P52,2024-09-27,7,650.0,0.0
P52,2024-09-27,7,655.0,0.0
P52,2024-09-27,7,660.0,0.0
P52,2024-09-27,7,665.0,0.0
P52,2024-09-27,7,670.0,0.0
P52,2024-09-27,7,675.0,0.0
P52,2024-09-27,7,680.0,0.0
P52,2024-09-27,7,685.0,0.0
P52,2024-09-27,7,690.0,0.0
P52,2024-09-27,7,695.0,0.0
P52,2024-09-27,7,700.0,0.0
P52,2024-09-27,7,705.0,0.0
P52,2024-09-27,7,710.0,0.0
P52,2024-09-27,7,715.0,0.0
P52,2024-09-27,7,720.0,0.0
P52,2024-09-27,7,725.0,0.0
P52,2024-09-27,7,730.0,0.0
P52,2024-09-27,7,735.0,0.0
P52,2024-09-27,7,740.0,0.0
P52,2024-09-27,7,745.0,0.0
P52,2024-09-27,7,750.0,0.0
P52,2024-09-27,7,755.0,0.0
P52,2024-09-27,7,760.0,0.0
P52,2024-09-27,7,765.0,0.0
P52,2024-09-27,7,770.0,0.0
P52,2024-09-27,7,775.0,0.0
P52,2024-09-27,7,780.0,0.0
P52,2024-09-27,7,785.0,0.0
P52,2024-09-27,7,790.0,0.0
P52,2024-09-27,7,795.0,0.0
P52,2024-09-27,7,800.0,0.0
P52,2024-09-27,7,805.0,0.0
P52,2024-09-27,7,810.0,0.0
P52,2024-09-27,7,815.0,0.0
P52,2024-09-27,7,820.0,0.0
P52,2024-09-27,7,825.0,0.0
P52,2024-09-27,7,830.0,0.0
P52,2024-09-27,7,835.0,0.0
P52,2024-09-27,7,840.0,0.0
P52,2024-09-27,7,845.0,0.0
P52,2024-09-27,7,850.0,0.0
P52,2024-09-27,7,855.0,0.0
P52,2024-09-27,7,860.0,0.0
P52,2024-09-27,7,865.0,0.0
P52,2024-09-27,7,870.0,0.0
P52,2024-09-27,7,875.0,0.0
P52,2024-09-27,7,880.0,0.0
P52,2024-09-27,7,885.0,0.0
P52,2024-09-27,7,890.0,0.0
P52,2024-09-27,7,895.0,0.0
P52,2024-09-27,7,900.0,0.0
P52,2024-09-27,7,905.0,0.0
P52,2024-09-27,7,910.0,0.0
P52,2024-09-27,7,915.0,0.0
P52,2024-09-27,7,920.0,0.0
P52,2024-09-27,7,925.0,0.0
P52,2024-09-27,7,930.0,0.0
P52,2024-09-27,7,935.0,0.0
P52,2024-09-27,7,940.0,0.0
P52,2024-09-27,7,945.0,0.0
P52,2024-09-27,7,950.0,0.0
P52,2024-09-27,7,955.0,0.0
P52,2024-09-27,7,960.0,0.0
P52,2024-09-27,7,965.0,0.0
P52,2024-09-27,7,970.0,0.0
P52,2024-09-27,7,975.0,0.0
P52,2024-09-27,7,980.0,0.0
P52,2024-09-27,7,985.0,0.0
P52,2024-09-27,7,990.0,0.0
P52,2024-09-27,7,995.0,0.0
P52,2024-09-27,7,1000.0,0.0
P52,2024-09-27,7,1005.0,0.0
P52,2024-09-27,7,1010.0,0.0
P52,2024-09-27,7,1015.0,0.0
P52,2024-09-27,7,1020.0,0.0
P52,2024-09-27,7,1025.0,0.0
P52,2024-09-27,7,1030.0,0.0
P52,2024-09-27,7,1035.0,0.0
P52,2024-09-27,7,1040.0,0.0
P52,2024-09-27,7,1045.0,0.0
P52,2024-09-27,7,1050.0,0.0
P52,2024-09-27,7,1055.0,0.0
P52,2024-09-27,7,1060.0,0.0
P52,2024-09-27,7,1065.0,0.0
P52,2024-09-27,7,1070.0,0.0
P52,2024-09-27,7,1075.0,0.0
P52,2024-09-27,7,1080.0,0.0
P52,2024-09-27,7,1085.0,0.0
P52,2024-09-27,7,1090.0,0.0
P52,2024-09-27,7,1095.0,0.0
P52,2024-09-27,7,1100.0,0.0
P52,2024-09-27,7,1105.0,0.0
P52,2024-09-27,7,1110.0,0.0
P52,2024-09-27,7,1115.0,0.0
P52,2024-09-27,7,1120.0,0.0
P52,2024-09-27,7,1125.0,0.0
P52,2024-09-27,7,1130.0,0.0
P52,2024-09-27,7,1135.0,0.0
P52,2024-09-27,7,1140.0,0.0
P52,2024-09-27,7,1145.0,0.0
P52,2024-09-27,7,1150.0,0.0
P52,2024-09-27,7,1155.0,0.0
P52,2024-09-27,7,1160.0,0.0
P52,2024-09-27,7,1165.0,0.0
P52,2024-09-27,7,1170.0,0.0
P52,2024-09-27,7,1175.0,0.0
P52,2024-09-27,7,1180.0,0.0
P52,2024-09-27,7,1185.0,0.0
P52,2024-09-27,7,1190.0,0.0
P52,2024-09-27,7,1195.0,0.0
P52,2024-09-27,7,1200.0,0.0
P52,2024-09-27,7,1205.0,0.0
P52,2024-09-27,7,1210.0,0.0
P52,2024-09-27,7,1215.0,0.0
P52,2024-09-27,7,1220.0,0.0
P52,2024-09-27,7,1225.0,0.0
P52,2024-09-27,7,1230.0,0.0
P52,2024-09-27,8,0.0,1.0
P52,2024-09-27,8,5.0,1.0
P52,2024-09-27,8,10.0,1.0
P52,2024-09-27,8,15.0,1.0
P52,2024-09-27,8,20.0,1.0
P52,2024-09-27,8,25.0,1.0
P52,2024-09-27,8,30.0,1.0
P52,2024-09-27,8,35.0,1.0
P52,2024-09-27,8,40.0,1.0
P52,2024-09-27,8,45.0,1.0
P52,2024-09-27,8,50.0,1.0
P52,2024-09-27,8,55.0,1.0
P52,2024-09-27,8,60.0,1.0
P52,2024-09-27,8,65.0,1.0
P52,2024-09-27,8,70.0,1.0
P52,2024-09-27,8,75.0,1.0
P52,2024-09-27,8,80.0,1.0
P52,2024-09-27,8,85.0,1.0
P52,2024-09-27,8,90.0,1.0
P52,2024-09-27,8,95.0,1.0
P52,2024-09-27,8,100.0,1.0
P52,2024-09-27,8,105.0,1.0
P52,2024-09-27,8,110.0,1.0
P52,2024-09-27,8,115.0,1.0
P52,2024-09-27,8,120.0,1.0
P52,2024-09-27,8,125.0,1.0
P52,2024-09-27,8,130.0,1.0
P52,2024-09-27,8,135.0,1.0
P52,2024-09-27,8,140.0,1.0
P52,2024-09-27,8,145.0,1.0
P52,2024-09-27,8,150.0,1.0
P52,2024-09-27,8,155.0,1.0
P52,2024-09-27,8,160.0,1.0
P52,2024-09-27,8,165.0,1.0
P52,2024-09-27,8,170.0,1.0
P52,2024-09-27,8,175.0,1.0
P52,2024-09-27,8,180.0,1.0
P52,2024-09-27,8,185.0,1.0
P52,2024-09-27,8,190.0,1.0
P52,2024-09-27,8,195.0,1.0
P52,2024-09-27,8,200.0,1.0
P52,2024-09-27,8,205.0,1.0
P52,2024-09-27,8,210.0,1.0
P52,2024-09-27,8,215.0,1.0
P52,2024-09-27,8,220.0,1.0
P52,2024-09-27,8,225.0,1.0
P52,2024-09-27,8,230.0,1.0
P52,2024-09-27,8,235.0,1.0
P52,2024-09-27,8,240.0,1.0
P52,2024-09-27,8,245.0,1.0
P52,2024-09-27,8,250.0,1.0
P52,2024-09-27,8,255.0,1.0
P52,2024-09-27,8,260.0,1.0
P52,2024-09-27,8,265.0,1.0
P52,2024-09-27,8,270.0,1.0
P52,2024-09-27,8,275.0,1.0
P52,2024-09-27,8,280.0,1.0
P52,2024-09-27,8,285.0,1.0
P52,2024-09-27,8,290.0,1.0
P52,2024-09-27,8,295.0,1.0
P52,2024-09-27,8,300.0,1.0
P52,2024-09-27,8,305.0,1.0
P52,2024-09-27,8,310.0,1.0
P52,2024-09-27,8,315.0,1.0
P52,2024-09-27,8,320.0,1.0
P52,2024-09-27,8,325.0,1.0
P52,2024-09-27,8,330.0,1.0
P52,2024-09-27,8,335.0,1.0
P52,2024-09-27,8,340.0,1.0
P52,2024-09-27,8,345.0,1.0
P52,2024-09-27,8,350.0,1.0
P52,2024-09-27,8,355.0,1.0
P52,2024-09-27,8,360.0,1.0
P52,2024-09-27,8,365.0,1.0
P52,2024-09-27,8,370.0,1.0
P52,2024-09-27,8,375.0,1.0
P52,2024-09-27,8,380.0,1.0
P52,2024-09-27,8,385.0,1.0
P52,2024-09-27,8,390.0,1.0
P52,2024-09-27,8,395.0,1.0
P52,2024-09-27,8,400.0,1.0
P52,2024-09-27,8,405.0,1.0
P52,2024-09-27,8,410.0,1.0
P52,2024-09-27,8,415.0,1.0
P52,2024-09-27,8,420.0,1.0
P52,2024-09-27,8,425.0,0.96
P52,2024-09-27,8,430.0,1.0
P52,2024-09-27,8,435.0,1.0
P52,2024-09-27,8,440.0,1.0
P52,2024-09-27,8,445.0,1.0
P52,2024-09-27,8,450.0,1.0
P52,2024-09-27,8,455.0,1.0
P52,2024-09-27,8,460.0,1.0
P52,2024-09-27,8,465.0,1.0
P52,2024-09-27,8,470.0,1.0
P52,2024-09-27,8,475.0,1.0
P52,2024-09-27,8,480.0,1.0
P52,2024-09-27,8,485.0,1.0
P52,2024-09-27,8,490.0,1.0
P52,2024-09-27,8,495.0,1.0
P52,2024-09-27,8,500.0,1.0
P52,2024-09-27,8,505.0,1.0
P52,2024-09-27,8,510.0,1.0
P52,2024-09-27,8,515.0,1.0
P52,2024-09-27,8,520.0,1.0
P52,2024-09-27,8,525.0,1.0
P52,2024-09-27,8,530.0,1.0
P52,2024-09-27,8,535.0,1.0
P52,2024-09-27,8,540.0,1.0
P52,2024-09-27,8,545.0,1.0
P52,2024-09-27,8,550.0,1.0
P52,2024-09-27,8,555.0,1.0
P52,2024-09-27,8,560.0,1.0
P52,2024-09-27,8,565.0,1.0
P52,2024-09-27,8,570.0,1.0
P52,2024-09-27,8,575.0,1.0
P52,2024-09-27,8,580.0,1.0
P52,2024-09-27,8,585.0,1.0
P52,2024-09-27,8,590.0,1.0
P52,2024-09-27,8,595.0,1.0
P52,2024-09-27,8,600.0,1.0
P52,2024-09-27,8,605.0,1.0
P52,2024-09-27,8,610.0,1.0
P52,2024-09-27,8,615.0,1.0
P52,2024-09-27,8,620.0,1.0
P52,2024-09-27,8,625.0,1.0
P52,2024-09-27,8,630.0,1.0
P52,2024-09-27,8,635.0,1.0
P52,2024-09-27,8,640.0,1.0
P52,2024-09-27,8,645.0,1.0
P52,2024-09-27,8,650.0,1.0
P52,2024-09-27,8,655.0,1.0
P52,2024-09-27,8,660.0,1.0
P52,2024-09-27,8,665.0,1.0
P52,2024-09-27,8,670.0,1.0
P52,2024-09-27,8,675.0,1.0
P52,2024-09-27,8,680.0,1.0
P52,2024-09-27,8,685.0,1.0
P52,2024-09-27,8,690.0,1.0
P52,2024-09-27,8,695.0,1.0
P52,2024-09-27,8,700.0,1.0
P52,2024-09-27,8,705.0,1.0
P52,2024-09-27,8,710.0,1.0
P52,2024-09-27,8,715.0,1.0
P52,2024-09-27,8,720.0,1.0
P52,2024-09-27,8,725.0,1.0
P52,2024-09-27,8,730.0,1.0
P52,2024-09-27,8,735.0,1.0
P52,2024-09-27,8,740.0,1.0
P52,2024-09-27,8,745.0,1.0
P52,2024-09-27,8,750.0,1.0
P52,2024-09-27,8,755.0,1.0
P52,2024-09-27,8,760.0,1.0
P52,2024-09-27,8,765.0,1.0
P52,2024-09-27,8,770.0,1.0
P52,2024-09-27,8,775.0,1.0
P52,2024-09-27,8,780.0,1.0
P52,2024-09-27,8,785.0,1.0
P52,2024-09-27,8,790.0,1.0
P52,2024-09-27,8,795.0,1.0
P52,2024-09-27,8,800.0,1.0
P52,2024-09-27,8,805.0,1.0
P52,2024-09-27,8,810.0,1.0
P52,2024-09-27,8,815.0,1.0
P52,2024-09-27,8,820.0,1.0
P52,2024-09-27,8,825.0,1.0
P52,2024-09-27,8,830.0,1.0
P52,2024-09-27,8,835.0,1.0
P52,2024-09-27,8,840.0,1.0
P52,2024-09-27,8,845.0,1.0
P52,2024-09-27,8,850.0,1.0
P52,2024-09-27,8,855.0,1.0
P52,2024-09-27,8,860.0,1.0
P52,2024-09-27,8,865.0,1.0
P52,2024-09-27,8,870.0,1.0
P52,2024-09-27,8,875.0,1.0
P52,2024-09-27,8,880.0,1.0
P52,2024-09-27,8,885.0,1.0
P52,2024-09-27,8,890.0,1.0
P52,2024-09-27,8,895.0,1.0
P52,2024-09-27,8,900.0,1.0
P52,2024-09-27,8,905.0,1.0
P52,2024-09-27,8,910.0,1.0
P52,2024-09-27,8,915.0,1.0
P52,2024-09-27,8,920.0,1.0
P52,2024-09-27,8,925.0,1.0
P52,2024-09-27,8,930.0,1.0
P52,2024-09-27,8,935.0,1.0
P52,2024-09-27,8,940.0,1.0
P52,2024-09-27,8,945.0,1.0
P52,2024-09-27,8,950.0,1.0
P52,2024-09-27,8,955.0,1.0
P52,2024-09-27,8,960.0,1.0
P52,2024-09-27,8,965.0,1.0
P52,2024-09-27,8,970.0,1.0
P52,2024-09-27,8,975.0,1.0
P52,2024-09-27,8,980.0,1.0
P52,2024-09-27,8,985.0,1.0
P52,2024-09-27,8,990.0,1.0
P52,2024-09-27,8,995.0,1.0
P52,2024-09-27,8,1000.0,1.0
P52,2024-09-27,8,1005.0,1.0
P52,2024-09-27,8,1010.0,1.0
P52,2024-09-27,8,1015.0,1.0
P52,2024-09-27,8,1020.0,1.0
P52,2024-09-27,8,1025.0,1.0
P52,2024-09-27,8,1030.0,1.0
P52,2024-09-27,8,1035.0,1.0
P52,2024-09-27,8,1040.0,1.0
P52,2024-09-27,8,1045.0,1.0
P52,2024-09-27,8,1050.0,1.0
P52,2024-09-27,8,1055.0,1.0
P52,2024-09-27,8,1060.0,1.0
P52,2024-09-27,8,1065.0,1.0
P52,2024-09-27,8,1070.0,1.0
P52,2024-09-27,8,1075.0,1.0
P52,2024-09-27,8,1080.0,1.0
P52,2024-09-27,8,1085.0,1.0
P52,2024-09-27,8,1090.0,1.0
P52,2024-09-27,8,1095.0,1.0
P52,2024-09-27,8,1100.0,1.0
P52,2024-09-27,8,1105.0,1.0
P52,2024-09-27,8,1110.0,1.0
P52,2024-09-27,8,1115.0,1.0
P52,2024-09-27,8,1120.0,1.0
P52,2024-09-27,8,1125.0,1.0
P52,2024-09-27,8,1130.0,1.0
P52,2024-09-27,8,1135.0,1.0
P52,2024-09-27,8,1140.0,1.0
P52,2024-09-27,8,1145.0,1.0
P52,2024-09-27,8,1150.0,1.0
P52,2024-09-27,8,1155.0,1.0
P52,2024-09-27,8,1160.0,1.0
P52,2024-09-27,8,1165.0,1.0
P52,2024-09-27,8,1170.0,1.0
P52,2024-09-27,8,1175.0,1.0
P52,2024-09-27,8,1180.0,1.0
P52,2024-09-27,8,1185.0,1.0
P52,2024-09-27,8,1190.0,1.0
P52,2024-09-27,8,1195.0,1.0
P52,2024-09-27,8,1200.0,1.0
P52,2024-09-27,8,1205.0,1.0
P52,2024-09-27,8,1210.0,1.0
P52,2024-09-27,8,1215.0,1.0
P52,2024-09-27,8,1220.0,1.0
P52,2024-09-27,8,1225.0,1.0
P52,2024-09-27,8,1230.0,1.0
P52,2024-09-27,9,0.0,1.0
P52,2024-09-27,9,5.0,1.0
P52,2024-09-27,9,10.0,1.0
P52,2024-09-27,9,15.0,1.0
P52,2024-09-27,9,20.0,1.0
P52,2024-09-27,9,25.0,1.0
P52,2024-09-27,9,30.0,1.0
P52,2024-09-27,9,35.0,1.0
P52,2024-09-27,9,40.0,1.0
P52,2024-09-27,9,45.0,1.0
P52,2024-09-27,9,50.0,1.0
P52,2024-09-27,9,55.0,1.0
P52,2024-09-27,9,60.0,1.0
P52,2024-09-27,9,65.0,1.0
P52,2024-09-27,9,70.0,1.0
P52,2024-09-27,9,75.0,1.0
P52,2024-09-27,9,80.0,1.0
P52,2024-09-27,9,85.0,1.0
P52,2024-09-27,9,90.0,1.0
P52,2024-09-27,9,95.0,1.0
P52,2024-09-27,9,100.0,1.0
P52,2024-09-27,9,105.0,1.0
P52,2024-09-27,9,110.0,1.0
P52,2024-09-27,9,115.0,1.0
P52,2024-09-27,9,120.0,1.0
P52,2024-09-27,9,125.0,1.0
P52,2024-09-27,9,130.0,1.0
P52,2024-09-27,9,135.0,1.0
P52,2024-09-27,9,140.0,1.0
P52,2024-09-27,9,145.0,1.0
P52,2024-09-27,9,150.0,1.0
P52,2024-09-27,9,155.0,1.0
P52,2024-09-27,9,160.0,1.0
P52,2024-09-27,9,165.0,1.0
P52,2024-09-27,9,170.0,1.0
P52,2024-09-27,9,175.0,1.0
P52,2024-09-27,9,180.0,1.0
P52,2024-09-27,9,185.0,1.0
P52,2024-09-27,9,190.0,1.0
P52,2024-09-27,9,195.0,1.0
P52,2024-09-27,9,200.0,1.0
P52,2024-09-27,9,205.0,1.0
P52,2024-09-27,9,210.0,1.0
P52,2024-09-27,9,215.0,1.0
P52,2024-09-27,9,220.0,1.0
P52,2024-09-27,9,225.0,1.0
P52,2024-09-27,9,230.0,1.0
P52,2024-09-27,9,235.0,1.0
P52,2024-09-27,9,240.0,1.0
P52,2024-09-27,9,245.0,1.0
P52,2024-09-27,9,250.0,1.0
P52,2024-09-27,9,255.0,1.0
P52,2024-09-27,9,260.0,1.0
P52,2024-09-27,9,265.0,1.0
P52,2024-09-27,9,270.0,1.0
P52,2024-09-27,9,275.0,1.0
P52,2024-09-27,9,280.0,1.0
P52,2024-09-27,9,285.0,1.0
P52,2024-09-27,9,290.0,1.0
P52,2024-09-27,9,295.0,1.0
P52,2024-09-27,9,300.0,1.0
P52,2024-09-27,9,305.0,1.0
P52,2024-09-27,9,310.0,1.0
P52,2024-09-27,9,315.0,1.0
P52,2024-09-27,9,320.0,1.0
P52,2024-09-27,9,325.0,1.0
P52,2024-09-27,9,330.0,1.0
P52,2024-09-27,9,335.0,1.0
P52,2024-09-27,9,340.0,1.0
P52,2024-09-27,9,345.0,1.0
P52,2024-09-27,9,350.0,1.0
P52,2024-09-27,9,355.0,1.0
P52,2024-09-27,9,360.0,1.0
P52,2024-09-27,9,365.0,1.0
P52,2024-09-27,9,370.0,1.0
P52,2024-09-27,9,375.0,1.0
P52,2024-09-27,9,380.0,1.0
P52,2024-09-27,9,385.0,1.0
P52,2024-09-27,9,390.0,1.0
P52,2024-09-27,9,395.0,1.0
P52,2024-09-27,9,400.0,1.0
P52,2024-09-27,9,405.0,1.0
P52,2024-09-27,9,410.0,1.0
P52,2024-09-27,9,415.0,1.0
P52,2024-09-27,9,420.0,1.0
P52,2024-09-27,9,425.0,1.0
P52,2024-09-27,9,430.0,1.0
P52,2024-09-27,9,435.0,1.0
P52,2024-09-27,9,440.0,1.0
P52,2024-09-27,9,445.0,1.0
P52,2024-09-27,9,450.0,1.0
P52,2024-09-27,9,455.0,1.0
P52,2024-09-27,9,460.0,1.0
P52,2024-09-27,9,465.0,1.0
P52,2024-09-27,9,470.0,1.0
P52,2024-09-27,9,475.0,1.0
P52,2024-09-27,9,480.0,1.0
P52,2024-09-27,9,485.0,1.0
P52,2024-09-27,9,490.0,1.0
P52,2024-09-27,9,495.0,1.0
P52,2024-09-27,9,500.0,1.0
P52,2024-09-27,9,505.0,1.0
P52,2024-09-27,9,510.0,1.0
P52,2024-09-27,9,515.0,1.0
P52,2024-09-27,9,520.0,1.0
P52,2024-09-27,9,525.0,1.0
P52,2024-09-27,9,530.0,1.0
P52,2024-09-27,9,535.0,1.0
P52,2024-09-27,9,540.0,1.0
P52,2024-09-27,9,545.0,1.0
P52,2024-09-27,9,550.0,1.0
P52,2024-09-27,9,555.0,1.0
P52,2024-09-27,9,560.0,1.0
P52,2024-09-27,9,565.0,1.0
P52,2024-09-27,9,570.0,1.0
P52,2024-09-27,9,575.0,1.0
P52,2024-09-27,9,580.0,1.0
P52,2024-09-27,9,585.0,1.0
P52,2024-09-27,9,590.0,1.0
P52,2024-09-27,9,595.0,1.0
P52,2024-09-27,9,600.0,1.0
P52,2024-09-27,9,605.0,1.0
P52,2024-09-27,9,610.0,1.0
P52,2024-09-27,9,615.0,1.0
P52,2024-09-27,9,620.0,1.0
P52,2024-09-27,9,625.0,1.0
P52,2024-09-27,9,630.0,1.0
P52,2024-09-27,9,635.0,1.0
P52,2024-09-27,9,640.0,1.0
P52,2024-09-27,9,645.0,1.0
P52,2024-09-27,9,650.0,1.0
P52,2024-09-27,9,655.0,1.0
P52,2024-09-27,9,660.0,1.0
P52,2024-09-27,9,665.0,1.0
P52,2024-09-27,9,670.0,1.0
P52,2024-09-27,9,675.0,1.0
P52,2024-09-27,9,680.0,1.0
P52,2024-09-27,9,685.0,1.0
